timestamp, kwh, co2
19-12-2014 00:00, 903.544790504618, 176.1912341484
20-12-2014 00:00, 570.062727418128, 111.162231846535
21-12-2014 00:00, 875.782088921485, 170.77750733969
22-12-2014 00:00, 1118.54389002636, 218.116058555141
23-12-2014 00:00, 1175.64387890098, 229.250556385692
24-12-2014 00:00, 1126.94175738791, 219.753642690642
25-12-2014 00:00, 743.929883589982, 145.066327300046
26-12-2014 00:00, 1027.02163889383, 200.269219584297
27-12-2014 00:00, 1159.92510488441, 226.185395452461
28-12-2014 00:00, 856.806890924814, 167.077343730339
29-12-2014 00:00, 1174.5836176765, 229.043805446918
30-12-2014 00:00, 1028.83608516601, 200.623036607372
31-12-2014 00:00, 677.770058277831, 132.165161364177
01-01-2015 00:00, 1271.18624525677, 247.88131782507
02-01-2015 00:00, 1224.12439032852, 238.704256114062
03-01-2015 00:00, 987.136622345238, 192.491641357321
04-01-2015 00:00, 1217.4721437958, 237.40706804018
05-01-2015 00:00, 1038.71753280044, 202.549918896085
06-01-2015 00:00, 900.224339329247, 175.543746169203
07-01-2015 00:00, 886.916384585278, 172.948694994129
08-01-2015 00:00, 1097.89141367268, 214.088825666172
09-01-2015 00:00, 1202.9302724706, 234.571403131766
10-01-2015 00:00, 1267.89741080693, 247.239995107352
11-01-2015 00:00, 1161.82098049337, 226.555091196206
12-01-2015 00:00, 844.253387674988, 164.629410596623
13-01-2015 00:00, 969.082156647698, 188.971020546301
14-01-2015 00:00, 990.548790745657, 193.157014195403
15-01-2015 00:00, 936.460162534554, 182.609731694238
16-01-2015 00:00, 1076.00985196062, 209.821921132322
17-01-2015 00:00, 849.734806394622, 165.698287246951
18-01-2015 00:00, 1033.1275146651, 201.459865359694
19-01-2015 00:00, 1182.73189424628, 230.632719378025
20-01-2015 00:00, 1180.19420848488, 230.137870654551
21-01-2015 00:00, 1157.5324073268, 225.718819428726
22-01-2015 00:00, 1301.21191918703, 253.736324241471
23-01-2015 00:00, 1286.88876670964, 250.943309508379
24-01-2015 00:00, 1321.05305432577, 257.605345593525
25-01-2015 00:00, 1296.70609593773, 252.857688707857
26-01-2015 00:00, 1259.34388831192, 245.572058220824
27-01-2015 00:00, 1066.79033909054, 208.024116122655
28-01-2015 00:00, 1064.22126906428, 207.523147467535
29-01-2015 00:00, 1134.07241936801, 221.144121776763
30-01-2015 00:00, 898.149907704968, 175.139232002469
31-01-2015 00:00, 593.428068784458, 115.718473412969
01-02-2015 00:00, 390.522683434394, 76.1519232697068
02-02-2015 00:00, 594.552635388702, 115.937763900797
03-02-2015 00:00, 1162.48117980432, 226.683830061842
04-02-2015 00:00, 777.355269679964, 151.584277587593
05-02-2015 00:00, 1186.88740165215, 231.443043322169
06-02-2015 00:00, 1028.4488524212, 200.547526222134
07-02-2015 00:00, 1226.52477873612, 239.172331853544
08-02-2015 00:00, 946.001599084698, 184.470311821516
09-02-2015 00:00, 706.898876396702, 137.845280897357
10-02-2015 00:00, 1018.76138583172, 198.658470237186
11-02-2015 00:00, 1124.66527428356, 219.309728485295
12-02-2015 00:00, 1026.78080783399, 200.222257527628
13-02-2015 00:00, 901.597180848788, 175.811450265514
14-02-2015 00:00, 664.360038009167, 129.550207411788
15-02-2015 00:00, 833.965197032759, 162.623213421388
16-02-2015 00:00, 908.482179399756, 177.154024982952
17-02-2015 00:00, 1144.75133742855, 223.226510798568
18-02-2015 00:00, 1192.88881518935, 232.613318961924
19-02-2015 00:00, 1143.25276190144, 222.934288570781
20-02-2015 00:00, 925.604104884192, 180.492800452418
21-02-2015 00:00, 695.188212255082, 135.561701389741
22-02-2015 00:00, 662.709667962915, 129.228385252768
23-02-2015 00:00, 681.863313197518, 132.963346073516
24-02-2015 00:00, 785.650691349238, 153.201884813102
25-02-2015 00:00, 889.046278699901, 173.364024346481
26-02-2015 00:00, 947.043634453888, 184.673508718508
27-02-2015 00:00, 974.00998131051, 189.931946355549
28-02-2015 00:00, 1092.67340003525, 213.071313006874
01-03-2015 00:00, 1096.84641337037, 213.885050607221
02-03-2015 00:00, 979.718943249621, 191.045193933676
03-03-2015 00:00, 731.460727186706, 142.634841801408
04-03-2015 00:00, 607.132127774504, 118.390764916028
05-03-2015 00:00, 1023.46641538798, 199.575951000656
06-03-2015 00:00, 508.594742212731, 99.1759747314826
07-03-2015 00:00, 675.746058119796, 131.77048133336
08-03-2015 00:00, 999.269353863807, 194.857524003442
09-03-2015 00:00, 766.37069935103, 149.442286373451
13-07-2014 00:00, 250.071355295512, 48.7639142826248
14-07-2014 00:00, 167.63368212178, 32.6885680137471
15-07-2014 00:00, 357.089417698929, 69.6324364512912
16-07-2014 00:00, 332.95503627817, 64.926232074243
17-07-2014 00:00, 338.686707911889, 66.0439080428184
18-07-2014 00:00, 321.026563299842, 62.6001798434693
19-07-2014 00:00, 217.677301022074, 42.4470736993044
20-07-2014 00:00, 126.539068682075, 24.6751183930047
21-07-2014 00:00, 273.453348666836, 53.3234029900329
22-07-2014 00:00, 361.273516199033, 70.4483356588114
23-07-2014 00:00, 297.188320765922, 57.9517225493549
24-07-2014 00:00, 409.460936798981, 79.8448826758013
25-07-2014 00:00, 401.421963785753, 78.2772829382218
26-07-2014 00:00, 426.055802016938, 83.0808813933028
27-07-2014 00:00, 295.682419410475, 57.6580717850426
28-07-2014 00:00, 461.148534269215, 89.9239641824969
29-07-2014 00:00, 256.071421816302, 49.9339272541789
30-07-2014 00:00, 320.340383196103, 62.4663747232401
31-07-2014 00:00, 286.885730268856, 55.942717402427
01-08-2014 00:00, 281.817901070633, 54.9544907087735
02-08-2014 00:00, 219.411824061996, 42.7853056920892
03-08-2014 00:00, 196.354982274606, 38.2892215435482
04-08-2014 00:00, 389.34099651933, 75.9214943212693
05-08-2014 00:00, 523.723010337917, 102.125987015894
06-08-2014 00:00, 272.066203475648, 53.0529096777513
07-08-2014 00:00, 340.319586861252, 66.3623194379441
08-08-2014 00:00, 360.658832343525, 70.3284723069874
09-08-2014 00:00, 570.336163226282, 111.215551829125
10-08-2014 00:00, 497.713904709295, 97.0542114183124
11-08-2014 00:00, 349.457414679552, 68.1441958625126
12-08-2014 00:00, 436.850740690086, 85.1858944345668
13-08-2014 00:00, 511.677817718106, 99.7771744550306
14-08-2014 00:00, 456.246535966778, 88.9680745135217
15-08-2014 00:00, 415.269573793045, 80.9775668896439
16-08-2014 00:00, 504.512477122994, 98.3799330389839
17-08-2014 00:00, 518.311877089513, 101.070816032455
18-08-2014 00:00, 480.965306048521, 93.7882346794615
19-08-2014 00:00, 228.013625326076, 44.4626569385849
20-08-2014 00:00, 255.700732337131, 49.8616428057406
21-08-2014 00:00, 485.678425082609, 94.7072928911088
22-08-2014 00:00, 587.801562816752, 114.621304749267
23-08-2014 00:00, 417.753003205393, 81.4618356250516
24-08-2014 00:00, 476.604298571113, 92.937838221367
25-08-2014 00:00, 506.402701028926, 98.7485267006406
26-08-2014 00:00, 503.051030667519, 98.0949509801662
27-08-2014 00:00, 417.531661687332, 81.4186740290298
28-08-2014 00:00, 568.258319824265, 110.810372365732
29-08-2014 00:00, 545.818824187701, 106.434670716602
30-08-2014 00:00, 428.570148118554, 83.5711788831179
31-08-2014 00:00, 434.533481403328, 84.734028873649
01-09-2014 00:00, 341.640479827474, 66.6198935663575
02-09-2014 00:00, 521.72917229244, 101.737188597026
03-09-2014 00:00, 567.691474170783, 110.699837463303
04-09-2014 00:00, 492.575316996546, 96.0521868143265
05-09-2014 00:00, 267.286340000022, 52.1208363000044
06-09-2014 00:00, 369.292450630989, 72.0120278730429
07-09-2014 00:00, 737.349335571385, 143.78312043642
08-09-2014 00:00, 628.066123565072, 122.472894095189
09-09-2014 00:00, 726.226131897236, 141.614095719961
10-09-2014 00:00, 572.907407876643, 111.716944535945
11-09-2014 00:00, 633.679604801812, 123.567522936353
12-09-2014 00:00, 447.633833523998, 87.2885975371796
13-09-2014 00:00, 356.114159870803, 69.4422611748066
14-09-2014 00:00, 398.443648048378, 77.6965113694336
15-09-2014 00:00, 637.550481840248, 124.322343958848
16-09-2014 00:00, 576.260149934301, 112.370729237189
17-09-2014 00:00, 654.45709997107, 127.619134494359
18-09-2014 00:00, 433.43378880733, 84.5195888174294
19-09-2014 00:00, 627.250605425511, 122.313868057975
20-09-2014 00:00, 449.375065734332, 87.6281378181948
21-09-2014 00:00, 574.817717188476, 112.089454851753
22-09-2014 00:00, 502.508666814531, 97.9891900288336
23-09-2014 00:00, 713.307137669607, 139.094891845573
24-09-2014 00:00, 894.128650119942, 174.355086773389
25-09-2014 00:00, 844.997139693657, 164.774442240263
26-09-2014 00:00, 705.922287822944, 137.654846125474
27-09-2014 00:00, 535.644368264588, 104.450651811595
28-09-2014 00:00, 331.950870945643, 64.7304198344005
29-09-2014 00:00, 782.934371742531, 152.672202489794
30-09-2014 00:00, 816.150979945439, 159.149441089361
01-10-2014 00:00, 800.808967929581, 156.157748746268
02-10-2014 00:00, 381.0676837718, 74.3081983355009
03-10-2014 00:00, 546.107573161689, 106.490976766529
04-10-2014 00:00, 674.599267514333, 131.546857165295
05-10-2014 00:00, 593.54429959363, 115.741138420758
06-10-2014 00:00, 549.746558585659, 107.200578924203
07-10-2014 00:00, 838.719375155363, 163.550278155296
08-10-2014 00:00, 433.568093893533, 84.5457783092389
09-10-2014 00:00, 680.800737596439, 132.756143831306
10-10-2014 00:00, 643.747929308606, 125.530846215178
11-10-2014 00:00, 774.425798110913, 151.013030631628
12-10-2014 00:00, 729.34349679293, 142.221981874621
13-10-2014 00:00, 718.736256324037, 140.153569983187
14-10-2014 00:00, 595.028047183, 116.030469200685
15-10-2014 00:00, 871.063227751204, 169.857329411485
16-10-2014 00:00, 651.851982889442, 127.111136663441
17-10-2014 00:00, 469.002581697524, 91.4555034310172
18-10-2014 00:00, 446.44514198941, 87.056802687935
19-10-2014 00:00, 655.109584821703, 127.746369040232
20-10-2014 00:00, 813.945647222216, 158.719401208332
21-10-2014 00:00, 775.059390599968, 151.136581166994
22-10-2014 00:00, 823.161739000187, 160.516539105036
23-10-2014 00:00, 602.076989834054, 117.405013017641
24-10-2014 00:00, 684.267146443267, 133.432093556437
25-10-2014 00:00, 1007.2491913014, 196.413592303774
26-10-2014 00:00, 642.572310572191, 125.301600561577
27-10-2014 00:00, 342.061496961427, 66.7019919074783
28-10-2014 00:00, 621.543157945924, 121.200915799455
29-10-2014 00:00, 590.859640303415, 115.217629859166
30-10-2014 00:00, 934.127747218808, 182.154910707668
31-10-2014 00:00, 683.449406096481, 133.272634188814
01-11-2014 00:00, 986.915175207171, 192.448459165398
02-11-2014 00:00, 623.362299065416, 121.555648317756
03-11-2014 00:00, 791.987571867186, 154.437576514101
04-11-2014 00:00, 792.10017191657, 154.459533523731
05-11-2014 00:00, 663.09894019668, 129.304293338353
06-11-2014 00:00, 708.559103641966, 138.169025210183
07-11-2014 00:00, 950.511825941846, 185.34980605866
08-11-2014 00:00, 997.508786013057, 194.514213272546
09-11-2014 00:00, 1065.0594245636, 207.686587789903
08-07-2015 00:00, 388.765261884918, 75.809226067559
09-07-2015 00:00, 494.674463510031, 96.4615203844561
10-07-2015 00:00, 482.06068439932, 94.0018334578674
11-07-2015 00:00, 678.690851309668, 132.344716005385
12-07-2015 00:00, 606.187222761267, 118.206508438447
13-07-2015 00:00, 691.730065967619, 134.887362863686
14-07-2015 00:00, 373.639675844304, 72.8597367896394
15-07-2015 00:00, 173.077145452858, 33.7500433633073
16-07-2015 00:00, 410.210301808356, 79.9910088526295
17-07-2015 00:00, 569.038274723487, 110.96246357108
18-07-2015 00:00, 167.833329829012, 32.7274993166574
19-07-2015 00:00, 626.81525394486, 122.228974519248
20-07-2015 00:00, 567.732972766679, 110.707929689502
21-07-2015 00:00, 669.656079167817, 130.582935437724
22-07-2015 00:00, 639.041755304182, 124.613142284315
23-07-2015 00:00, 462.732688084795, 90.2328741765351
24-07-2015 00:00, 458.808312569301, 89.4676209510136
25-07-2015 00:00, 580.318274727243, 113.162063571812
26-07-2015 00:00, 230.782272982168, 45.0025432315227
27-07-2015 00:00, 201.133859947719, 39.2211026898052
28-07-2015 00:00, 536.118897956503, 104.543185101518
29-07-2015 00:00, 511.069707869017, 99.6585930344583
30-07-2015 00:00, 755.518529352897, 147.326113223815
31-07-2015 00:00, 386.729312001419, 75.4122158402768
01-08-2015 00:00, 396.54198457276, 77.3256869916883
02-08-2015 00:00, 392.31739317409, 76.5018916689476
03-08-2015 00:00, 352.703406137895, 68.7771641968895
04-08-2015 00:00, 272.78013826292, 53.1921269612694
05-08-2015 00:00, 357.857537050335, 69.7822197248153
06-08-2015 00:00, 519.079500003894, 101.220502500759
07-08-2015 00:00, 646.969865014168, 126.159123677763
08-08-2015 00:00, 573.753599741741, 111.881951949639
09-08-2015 00:00, 499.023080620026, 97.309500720905
10-08-2015 00:00, 643.97207525058, 125.574554673863
11-08-2015 00:00, 717.878360102931, 139.986280220072
12-08-2015 00:00, 831.037567206653, 162.052325605297
13-08-2015 00:00, 769.797198042129, 150.110453618215
14-08-2015 00:00, 246.608435413267, 48.088644905587
15-08-2015 00:00, 457.511793420494, 89.2147997169963
16-08-2015 00:00, 715.840267293891, 139.588852122309
17-08-2015 00:00, 870.671789146081, 169.780998883486
18-08-2015 00:00, 395.669008379926, 77.1554566340856
19-08-2015 00:00, 391.036067044237, 76.2520330736262
20-08-2015 00:00, 757.456777989442, 147.704071707941
21-08-2015 00:00, 787.72800243721, 153.606960475256
22-08-2015 00:00, 577.238843823842, 112.561574545649
23-08-2015 00:00, 774.29015549154, 150.98658032085
24-08-2015 00:00, 564.694655206599, 110.115457765287
25-08-2015 00:00, 150.498282099899, 29.3471650094803
26-08-2015 00:00, 856.27649143184, 166.973915829209
27-08-2015 00:00, 947.948752338083, 184.850006705926
28-08-2015 00:00, 808.395883905189, 157.637197361512
29-08-2015 00:00, 366.334915685569, 71.435308558686
30-08-2015 00:00, 491.619307184762, 95.8657649010286
31-08-2015 00:00, 261.47246755653, 50.9871311735233
01-09-2015 00:00, 331.202617858328, 64.5845104823739
02-09-2015 00:00, 676.106079738695, 131.840685549046
03-09-2015 00:00, 642.47198254772, 125.282036596805
04-09-2015 00:00, 287.050211215693, 55.9747911870601
05-09-2015 00:00, 871.780094708706, 169.997118468198
06-09-2015 00:00, 858.107809570718, 167.33102286629
07-09-2015 00:00, 1022.45951279395, 199.37960499482
08-09-2015 00:00, 865.011924578624, 168.677325292832
09-09-2015 00:00, 742.191835008292, 144.727407826617
10-09-2015 00:00, 257.329180198784, 50.1791901387629
11-09-2015 00:00, 873.018875137714, 170.238680651854
12-09-2015 00:00, 1129.64153387441, 220.280099105511
13-09-2015 00:00, 901.758817433358, 175.842969399505
14-09-2015 00:00, 1020.50451182401, 198.998379805683
15-09-2015 00:00, 677.322003121883, 132.077790608767
16-09-2015 00:00, 801.303070318465, 156.254098712101
17-09-2015 00:00, 780.767223635721, 152.249608608966
18-09-2015 00:00, 744.5786317143, 145.192833184289
19-09-2015 00:00, 671.305375279241, 130.904548179452
20-09-2015 00:00, 655.75027132896, 127.871302909147
21-09-2015 00:00, 677.691623172012, 132.149866518542
22-09-2015 00:00, 646.894759443491, 126.144478091481
23-09-2015 00:00, 587.13159266303, 114.490660569291
24-09-2015 00:00, 758.25423596109, 147.859576012413
25-09-2015 00:00, 1161.09450797857, 226.413429055822
26-09-2015 00:00, 1241.318892852, 242.05718410614
27-09-2015 00:00, 1327.95852529996, 258.951912433492
28-09-2015 00:00, 1068.12664515705, 208.284695805625
29-09-2015 00:00, 1356.82603460095, 264.581076747184
30-09-2015 00:00, 1365.76536129467, 266.32424545246
01-10-2015 00:00, 941.698038921626, 183.631117589717
02-10-2015 00:00, 888.009253144216, 173.161804363122
03-10-2015 00:00, 1261.47930221713, 245.988463932341
04-10-2015 00:00, 922.690195596586, 179.924588141334
05-10-2015 00:00, 1442.62180920981, 281.311252795914
06-10-2015 00:00, 1470.24425145813, 286.697629034335
07-10-2015 00:00, 1245.63540620476, 242.898904209928
08-10-2015 00:00, 1007.06782004792, 196.378224909344
09-10-2015 00:00, 1363.2303970818, 265.829927430951
10-10-2015 00:00, 1151.43865819172, 224.530538347386
11-10-2015 00:00, 1179.28372951296, 229.960327255027
12-10-2015 00:00, 1312.2067487316, 255.880316002662
13-10-2015 00:00, 708.486593071052, 138.154885648855
14-10-2015 00:00, 1247.28377649326, 243.220336416186
15-10-2015 00:00, 1423.0675537028, 277.498172972046
16-10-2015 00:00, 1231.2458472183, 240.092940207568
17-10-2015 00:00, 822.196142723872, 160.328247831155
18-10-2015 00:00, 846.770743202271, 165.120294924443
19-10-2015 00:00, 1309.73787742354, 255.398886097591
20-10-2015 00:00, 1366.71612800336, 266.509644960656
21-10-2015 00:00, 1223.88869873057, 238.658296252462
22-10-2015 00:00, 771.999681693861, 150.539937930303
23-10-2015 00:00, 922.432225198416, 179.874283913691
24-10-2015 00:00, 970.286297914673, 189.205828093361
25-10-2015 00:00, 1410.31908865583, 275.012222287888
26-10-2015 00:00, 1370.29431472257, 267.207391370901
27-10-2015 00:00, 1053.35259396142, 205.403755822476
28-10-2015 00:00, 842.662650931181, 164.31921693158
29-10-2015 00:00, 518.319736748217, 101.072348665902
30-10-2015 00:00, 1274.26047115045, 248.480791874338
31-10-2015 00:00, 1391.28166307568, 271.299924299757
01-11-2015 00:00, 1348.16212261521, 262.891613909966
02-11-2015 00:00, 1156.04535558731, 225.428844339525
03-11-2015 00:00, 1024.79062146409, 199.834171185498
04-11-2015 00:00, 843.017280752078, 164.388369746655
10-03-2015 00:00, 1066.88838591896, 208.043235254197
11-03-2015 00:00, 734.807203735055, 143.287404728336
12-03-2015 00:00, 712.244525467198, 138.887682466104
13-03-2015 00:00, 852.977219136321, 166.330557731583
14-03-2015 00:00, 691.656926164112, 134.873100602002
15-03-2015 00:00, 630.822141707809, 123.010317633023
16-03-2015 00:00, 344.061787739447, 67.0920486091922
17-03-2015 00:00, 599.158064372427, 116.835822552623
18-03-2015 00:00, 902.550809590733, 175.997407870193
19-03-2015 00:00, 728.709785610229, 142.098408193995
20-03-2015 00:00, 987.361988913216, 192.535587838077
21-03-2015 00:00, 939.402862111749, 183.183558111791
22-03-2015 00:00, 535.232025686041, 104.370245008778
23-03-2015 00:00, 540.297963554571, 105.358102893141
24-03-2015 00:00, 708.500374195986, 138.157572968217
25-03-2015 00:00, 719.257340291109, 140.255181356766
26-03-2015 00:00, 537.233398455155, 104.760512698755
27-03-2015 00:00, 752.34346211246, 146.70697511193
28-03-2015 00:00, 433.190215508751, 84.4720920242065
29-03-2015 00:00, 752.724906593974, 146.781356785825
30-03-2015 00:00, 845.322109668529, 164.837811385363
31-03-2015 00:00, 845.215468054252, 164.817016270579
01-04-2015 00:00, 949.375191160298, 185.128162276258
02-04-2015 00:00, 739.639563386899, 144.229714860445
03-04-2015 00:00, 806.669811180124, 157.300613180124
04-04-2015 00:00, 697.468576303337, 136.006372379151
05-04-2015 00:00, 561.0873315694, 109.412029656033
06-04-2015 00:00, 588.688730495691, 114.79430244666
07-04-2015 00:00, 457.579787081188, 89.2280584808317
08-04-2015 00:00, 328.188150911578, 63.9966894277578
09-04-2015 00:00, 244.838599480367, 47.7435268986716
10-04-2015 00:00, 316.804084612053, 61.7767964993502
11-04-2015 00:00, 723.577011390411, 141.09751722113
12-04-2015 00:00, 539.690375549772, 105.239623232206
13-04-2015 00:00, 359.037088320237, 70.0122322224462
14-04-2015 00:00, 675.4169037723, 131.706296235599
15-04-2015 00:00, 688.182121699122, 134.195513731329
16-04-2015 00:00, 859.984608039986, 167.696998567797
17-04-2015 00:00, 525.228832463436, 102.41962233037
18-04-2015 00:00, 282.963330372194, 55.1778494225779
19-04-2015 00:00, 729.807278308578, 142.312419270173
20-04-2015 00:00, 636.914420908562, 124.19831207717
21-04-2015 00:00, 471.872010125896, 92.0150419745497
22-04-2015 00:00, 379.545739700965, 74.0114192416881
23-04-2015 00:00, 597.985797622874, 116.60723053646
24-04-2015 00:00, 755.903707176509, 147.401222899419
25-04-2015 00:00, 589.102447765509, 114.874977314274
26-04-2015 00:00, 427.049747378339, 83.274700738776
27-04-2015 00:00, 140.962626039999, 27.4877120777998
28-04-2015 00:00, 399.518956132078, 77.9061964457553
29-04-2015 00:00, 683.125946340304, 133.209559536359
30-04-2015 00:00, 623.303512906588, 121.544185016785
01-05-2015 00:00, 724.756527954696, 141.327522951166
02-05-2015 00:00, 461.901561320127, 90.0708044574249
03-05-2015 00:00, 567.327094317265, 110.628783391867
04-05-2015 00:00, 455.782183118094, 88.8775257080284
05-05-2015 00:00, 297.171269071905, 57.9483974690215
06-05-2015 00:00, 350.27270677413, 68.3031778209554
07-05-2015 00:00, 272.286305981326, 53.0958296663587
08-05-2015 00:00, 339.879648064389, 66.2765313725558
09-05-2015 00:00, 668.697400674039, 130.395993131438
10-05-2015 00:00, 629.629880810397, 122.777826758027
11-05-2015 00:00, 391.51717788564, 76.3458496876998
12-05-2015 00:00, 225.193165323872, 43.912667238155
13-05-2015 00:00, 480.027161002407, 93.6052963954694
14-05-2015 00:00, 166.547084311004, 32.4766814406458
15-05-2015 00:00, 293.032882376138, 57.1414120633468
16-05-2015 00:00, 485.388843173907, 94.6508244189119
17-05-2015 00:00, 368.372292608126, 71.8325970585845
18-05-2015 00:00, 503.35772569394, 98.1547565103182
19-05-2015 00:00, 401.010773246077, 78.197100782985
20-05-2015 00:00, 344.436786627582, 67.1651733923785
21-05-2015 00:00, 274.928629872345, 53.6110828251073
22-05-2015 00:00, 531.632800474002, 103.66839609243
23-05-2015 00:00, 157.904001482506, 30.7912802890886
24-05-2015 00:00, 529.751054576201, 103.301455642359
25-05-2015 00:00, 567.787868374168, 110.718634332963
26-05-2015 00:00, 519.065843933479, 101.217839567028
27-05-2015 00:00, 419.909989360208, 81.8824479252405
28-05-2015 00:00, 567.131771982736, 110.590695536634
29-05-2015 00:00, 631.123881277116, 123.069156849038
30-05-2015 00:00, 411.521611355077, 80.2467142142399
31-05-2015 00:00, 288.759535701414, 56.3081094617757
01-06-2015 00:00, 389.918322512764, 76.034072889989
02-06-2015 00:00, 263.249125759095, 51.3335795230235
03-06-2015 00:00, 310.346253227763, 60.5175193794138
04-06-2015 00:00, 238.625419826702, 46.5319568662068
05-06-2015 00:00, 299.008095660918, 58.306578653879
06-06-2015 00:00, 410.389531170113, 80.025958578172
07-06-2015 00:00, 470.095222535763, 91.6685683944739
08-06-2015 00:00, 423.162443759208, 82.5166765330456
09-06-2015 00:00, 307.646164415982, 59.9910020611165
10-06-2015 00:00, 310.703852386939, 60.587251215453
11-06-2015 00:00, 438.121004997132, 85.4335959744409
12-06-2015 00:00, 266.866744146152, 52.0390151084996
13-06-2015 00:00, 451.6887702301, 88.0793101948694
14-06-2015 00:00, 380.839773493708, 74.263755831273
15-06-2015 00:00, 261.779397498716, 51.0469825122495
16-06-2015 00:00, 524.016641195966, 102.183245033213
17-06-2015 00:00, 541.753139718989, 105.641862245203
18-06-2015 00:00, 207.856128756055, 40.5319451074306
19-06-2015 00:00, 194.068218534648, 37.8433026142564
20-06-2015 00:00, 70.8992062058628, 13.8253452101432
21-06-2015 00:00, 466.269478813686, 90.9225483686687
22-06-2015 00:00, 439.260730242631, 85.6558423973129
23-06-2015 00:00, 508.261691174976, 99.1110297791204
24-06-2015 00:00, 534.315947259172, 104.191609715539
25-06-2015 00:00, 509.937397475857, 99.4377925077922
26-06-2015 00:00, 466.502749354737, 90.9680361241736
27-06-2015 00:00, 549.613038030806, 107.174542416007
28-06-2015 00:00, 522.491617564051, 101.88586542499
29-06-2015 00:00, 398.391472510343, 77.6863371395169
30-06-2015 00:00, 531.998639517776, 103.739734705966
01-07-2015 00:00, 484.254289137485, 94.4295863818096
02-07-2015 00:00, 403.508988909715, 78.6842528373944
03-07-2015 00:00, 206.92690655733, 40.3507467786794
04-07-2015 00:00, 256.187425273643, 49.9565479283604
05-07-2015 00:00, 498.875657681138, 97.2807532478219
06-07-2015 00:00, 516.154343484861, 100.650096979548
07-07-2015 00:00, 162.117868928353, 31.6129844410288
05-11-2015 00:00, 1611.07525582735, 314.159674886334
06-11-2015 00:00, 1746.22539215622, 340.513951470464
07-11-2015 00:00, 1647.2877604668, 321.221113291027
08-11-2015 00:00, 1525.59984470101, 297.491969716698
09-11-2015 00:00, 1191.05976144251, 232.25665348129
10-11-2015 00:00, 1237.71772788448, 241.354956937473
11-11-2015 00:00, 891.796042415578, 173.900228271038
12-11-2015 00:00, 1393.17849931183, 271.669807365806
13-11-2015 00:00, 1730.43884876266, 337.435575508719
14-11-2015 00:00, 1436.71649407518, 280.159716344661
15-11-2015 00:00, 567.577013809735, 110.677517692898
16-11-2015 00:00, 828.899423518205, 161.63538758605
17-11-2015 00:00, 1426.3007229117, 278.128640967781
18-11-2015 00:00, 1316.30582714832, 256.679636293922
19-11-2015 00:00, 1333.00405920402, 259.935791544785
20-11-2015 00:00, 751.346304115333, 146.51252930249
21-11-2015 00:00, 693.931833507051, 135.316707533875
22-11-2015 00:00, 1628.25533801349, 317.50979091263
23-11-2015 00:00, 1790.81333204068, 349.208599747933
24-11-2015 00:00, 1383.53724016078, 269.789761831352
25-11-2015 00:00, 1202.37595597157, 234.463311414456
26-11-2015 00:00, 1072.42405301508, 209.122690337941
27-11-2015 00:00, 875.918969718817, 170.804199095169
28-11-2015 00:00, 1285.47841908252, 250.668291721092
29-11-2015 00:00, 1371.25199885493, 267.39413977671
30-11-2015 00:00, 1251.60859875125, 244.063676756494
01-12-2015 00:00, 824.482328781566, 160.774054112405
02-12-2015 00:00, 852.205389040914, 166.180050862978
03-12-2015 00:00, 892.923395804135, 174.120062181806
04-12-2015 00:00, 1395.02186093442, 272.029262882212
05-12-2015 00:00, 1609.94774331861, 313.939809947128
06-12-2015 00:00, 1298.31978668645, 253.172358403858
07-12-2015 00:00, 1507.29791136019, 293.923092715236
08-12-2015 00:00, 1430.27678920342, 278.903973894668
09-12-2015 00:00, 1242.93360961572, 242.372053875065
10-12-2015 00:00, 1456.14344852003, 283.947972461405
11-12-2015 00:00, 1011.09788781462, 197.164088123851
12-12-2015 00:00, 1105.94791053354, 215.65984255404
13-12-2015 00:00, 1615.85102582609, 315.090950036088
14-12-2015 00:00, 1706.47214258777, 332.762067804615
15-12-2015 00:00, 1427.44627335888, 278.352023304981
16-12-2015 00:00, 1179.3742719735, 229.977983034833
17-12-2015 00:00, 1374.44320076673, 268.016424149512
18-12-2015 00:00, 1363.18961674991, 265.821975266233
19-12-2015 00:00, 1583.17246360067, 308.71863040213
20-12-2015 00:00, 1667.46142953384, 325.154978759099
21-12-2015 00:00, 1678.80446564736, 327.366870801236
22-12-2015 00:00, 1138.9482058481, 222.09490014038
23-12-2015 00:00, 1655.41310530306, 322.805555534096
24-12-2015 00:00, 1145.57870061694, 223.387846620303
25-12-2015 00:00, 1491.55044476306, 290.852336728797
26-12-2015 00:00, 1545.72445287853, 301.416268311314
27-12-2015 00:00, 1831.60369514088, 357.162720552471
28-12-2015 00:00, 1759.67204543805, 343.13604886042
29-12-2015 00:00, 1824.05679664815, 355.691075346389
30-12-2015 00:00, 1457.04621451762, 284.124011830935
31-12-2015 00:00, 1633.77413404153, 318.585956138098
01-01-2016 00:00, 895.446496612649, 174.612066839467
02-01-2016 00:00, 321.461925814735, 62.6850755338734
03-01-2016 00:00, 678.497443671081, 132.307001515861
04-01-2016 00:00, 1319.61116908112, 257.324177970819
05-01-2016 00:00, 1582.35547403087, 308.559317436021
06-01-2016 00:00, 1559.63469687773, 304.128765891158
07-01-2016 00:00, 1386.01404356595, 270.27273849536
08-01-2016 00:00, 462.09798935579, 90.109107924379
09-01-2016 00:00, 1518.16142472158, 296.041477820707
10-01-2016 00:00, 1245.00694067715, 242.776353432044
